MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,FB,FB,FB,FB,FB,FB,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,JPM,JPM,JPM,JPM,JPM,JPM,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,V,V,V,V,V,V
Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
30.6200008392334,31.100000381469727,30.59000015258789,30.950000762939453,23.62389373779297,38409100,6.8125,6.83050012588501,6.6570000648498535,6.695000171661377,6.695000171661377,151998000,,,,,,,,,,,,,15.689438819885254,15.753503799438477,15.621622085571289,15.684433937072754,15.684433937072754,78169752,4.627500057220459,4.65500020980835,4.527500152587891,4.622499942779541,4.24159049987793,80020400,41.790000915527344,42.9900016784668,41.66999816894531,42.849998474121094,30.279605865478516,35460500,7.622499942779541,7.660714149475098,7.585000038146973,7.643214225769043,6.505279064178467,493729600,64.70999908447266,64.98999786376953,64.41000366210938,64.68000030517578,43.962337493896484,9506200,22.0,22.1924991607666,21.864999771118164,22.03499984741211,20.055456161499023,20180000
30.850000381469727,31.100000381469727,30.639999389648438,30.959999084472656,23.631532669067383,49749600,6.671500205993652,6.77400016784668,6.5904998779296875,6.734499931335449,6.734499931335449,177038000,,,,,,,,,,,,,15.695195198059082,15.711711883544922,15.554054260253906,15.615365028381348,15.615365028381348,120067812,4.605000019073486,4.739999771118164,4.605000019073486,4.690000057220459,4.303528308868408,72864800,42.790000915527344,43.84000015258789,42.779998779296875,43.68000030517578,30.866111755371094,41208300,7.664286136627197,7.699643135070801,7.6160712242126465,7.656428813934326,6.5165276527404785,601904800,64.58000183105469,64.62000274658203,63.81999969482422,63.93000030517578,43.45256423950195,10673100,21.825000762939453,21.88249969482422,21.5,21.782499313354492,19.825641632080078,25833600
30.8799991607666,31.079999923706055,30.520000457763672,30.770000457763672,23.48650360107422,58182400,6.730000019073486,6.736499786376953,6.582499980926514,6.612500190734863,6.612500190734863,143576000,,,,,,,,,,,,,15.662161827087402,15.662161827087402,15.174174308776855,15.221721649169922,15.221721649169922,158988852,4.6875,4.730000019073486,4.642499923706055,4.71999979019165,4.331054210662842,64916800,43.45000076293945,44.09000015258789,43.310001373291016,43.91999816894531,31.03571128845215,27729000,7.656428813934326,7.68678617477417,7.526785850524902,7.534643173217773,6.412872314453125,552160000,63.900001525878906,64.54000091552734,63.83000183105469,64.44999694824219,43.80599594116211,13171500,21.752500534057617,21.770000457763672,21.475000381469727,21.489999771118164,19.559423446655273,16254000
30.6299991607666,30.700000762939453,30.190000534057617,30.450000762939453,23.242258071899414,50559700,6.600500106811523,6.616000175476074,6.440000057220459,6.5,6.5,220604000,,,,,,,,,,,,,15.250249862670898,15.265265464782715,14.83108139038086,14.867366790771484,14.867366790771484,256315428,4.695000171661377,4.715000152587891,4.59250020980835,4.627500057220459,4.246176719665527,54779200,43.790000915527344,45.119998931884766,43.61000061035156,44.790000915527344,31.650482177734375,44864700,7.5625,7.5714287757873535,7.466071128845215,7.520713806152344,6.4010162353515625,477131200,64.25,64.3499984741211,63.7400016784668,63.9900016784668,43.493343353271484,10901600,21.49250030517578,21.75,21.387500762939453,21.690000534057617,19.741455078125,27841200
30.280000686645508,30.8799991607666,30.239999771118164,30.65999984741211,23.402545928955078,51197400,6.5279998779296875,6.684000015258789,6.451499938964844,6.676000118255615,6.676000118255615,196610000,,,,,,,,,,,,,14.814814567565918,15.096345901489258,14.742491722106934,15.065566062927246,15.065566062927246,188783028,4.590000152587891,4.670000076293945,4.5625,4.637499809265137,4.255352020263672,47816800,44.369998931884766,44.70000076293945,44.08000183105469,44.68000030517578,31.572772979736328,33110100,7.510714054107666,7.5714287757873535,7.466429233551025,7.570713996887207,6.443573951721191,447610800,63.91999816894531,64.26000213623047,63.630001068115234,64.20999908447266,43.642879486083984,7898000,21.704999923706055,21.84749984741211,21.5575008392334,21.75,19.79606056213379,11907200
30.709999084472656,30.760000228881836,30.1200008392334,30.270000457763672,23.104854583740234,68754700,6.63100004196167,6.639999866485596,6.4604997634887695,6.515500068664551,6.515500068664551,175588000,,,,,,,,,,,,,15.126626968383789,15.126626968383789,14.865865707397461,15.042793273925781,15.042793273925781,288227484,4.662499904632568,4.682499885559082,4.507500171661377,4.572500228881836,4.195708274841309,55661200,45.119998931884766,45.189998626708984,44.310001373291016,44.529998779296875,31.466764450073242,31878700,7.599999904632568,7.607142925262451,7.444643020629883,7.503929138183594,6.3867316246032715,462229600,64.75,64.75,64.01000213623047,64.22000122070312,43.64966583251953,7975700,21.877500534057617,21.985000610351562,21.542499542236328,21.6875,19.739181518554688,12912000
30.149999618530273,30.399999618530273,29.90999984741211,30.06999969482422,22.952198028564453,65912100,6.44950008392334,6.491000175476074,6.327499866485596,6.367499828338623,6.367499828338623,181926000,,,,,,,,,,,,,14.956206321716309,14.968969345092773,14.714715003967285,14.776777267456055,14.776777267456055,193937868,4.505000114440918,4.522500038146973,4.322500228881836,4.417500019073486,4.0534820556640625,62743200,43.9900016784668,44.150001525878906,42.939998626708984,43.4900016784668,30.73185157775879,47109600,7.471070766448975,7.491786003112793,7.372142791748047,7.4185709953308105,6.314082145690918,594459600,64.12999725341797,64.72000122070312,64.0199966430664,64.55999755859375,43.880760192871094,10820700,21.645000457763672,21.762500762939453,21.462499618530273,21.584999084472656,19.645877838134766,12842000
30.260000228881836,30.520000457763672,30.010000228881836,30.350000381469727,23.165922164916992,51863500,6.394999980926514,6.485499858856201,6.287499904632568,6.45550012588501,6.45550012588501,214464000,,,,,,,,,,,,,14.426676750183105,14.724224090576172,14.361862182617188,14.69194221496582,14.69194221496582,259604136,4.447500228881836,4.492499828338623,4.275000095367432,4.477499961853027,4.1085381507873535,50886800,43.54999923706055,44.529998779296875,42.869998931884766,44.25,31.2689151763916,39622000,7.423929214477539,7.533214092254639,7.289286136627197,7.523213863372803,6.403145790100098,605892000,64.54000091552734,65.2300033569336,64.54000091552734,64.97000122070312,44.15945053100586,13023800,21.614999771118164,21.799999237060547,21.487499237060547,21.78499984741211,19.827917098999023,13428800
30.309999465942383,31.100000381469727,30.260000228881836,30.959999084472656,23.631532669067383,63228100,6.456999778747559,6.519000053405762,6.320000171661377,6.367499828338623,6.367499828338623,195498000,,,,,,,,,,,,,14.612112045288086,14.86987018585205,14.584835052490234,14.761011123657227,14.761011123657227,169434396,4.422500133514404,4.454999923706055,4.332499980926514,4.40749979019165,4.044304370880127,60852400,44.20000076293945,44.790000915527344,44.099998474121094,44.689998626708984,31.579830169677734,37938300,7.503929138183594,7.5164289474487305,7.465000152587891,7.479642868041992,6.366061687469482,432894000,65.19999694824219,65.2699966430664,64.75,65.0999984741211,44.2477912902832,7899000,21.74250030517578,21.88249969482422,21.625,21.860000610351562,19.896181106567383,18379600
